open,high,low,close,volume,openTime,closeTime
1683.56,1691.97,1671.66,1672.93,43196.351,2021-02-04 03:00:00,2021-02-04 03:14:59
1672.95,1674.15,1662.79,1669.49,47089.944,2021-02-04 03:15:00,2021-02-04 03:29:59
1669.48,1672.60,1656.09,1657.54,36744.892,2021-02-04 03:30:00,2021-02-04 03:44:59
1657.54,1662.87,1635.50,1648.88,85999.740,2021-02-04 03:45:00,2021-02-04 03:59:59
1648.87,1656.92,1636.49,1653.26,50441.463,2021-02-04 04:00:00,2021-02-04 04:14:59
1653.25,1660.70,1650.11,1657.81,24813.612,2021-02-04 04:15:00,2021-02-04 04:29:59
1657.81,1669.44,1653.43,1665.96,36123.088,2021-02-04 04:30:00,2021-02-04 04:44:59
1665.97,1670.53,1660.30,1665.54,20284.802,2021-02-04 04:45:00,2021-02-04 04:59:59
1665.59,1669.59,1651.67,1660.42,29457.149,2021-02-04 05:00:00,2021-02-04 05:14:59
1660.43,1674.46,1658.43,1672.33,34208.411,2021-02-04 05:15:00,2021-02-04 05:29:59
1672.32,1673.92,1660.24,1665.15,23693.107,2021-02-04 05:30:00,2021-02-04 05:44:59
1665.16,1668.07,1656.80,1658.01,23681.205,2021-02-04 05:45:00,2021-02-04 05:59:59
1658.00,1666.52,1651.14,1664.28,27676.243,2021-02-04 06:00:00,2021-02-04 06:14:59
1664.27,1678.88,1663.00,1678.86,35325.226,2021-02-04 06:15:00,2021-02-04 06:29:59
1678.86,1686.00,1674.10,1677.94,36409.037,2021-02-04 06:30:00,2021-02-04 06:44:59
1677.94,1681.70,1672.89,1679.28,22689.412,2021-02-04 06:45:00,2021-02-04 06:59:59
1679.28,1682.78,1667.95,1672.90,30660.886,2021-02-04 07:00:00,2021-02-04 07:14:59
1672.90,1679.50,1671.07,1677.73,16600.102,2021-02-04 07:15:00,2021-02-04 07:29:59
1677.74,1685.52,1671.43,1673.40,29835.041,2021-02-04 07:30:00,2021-02-04 07:44:59
1673.39,1676.16,1662.99,1664.33,36279.791,2021-02-04 07:45:00,2021-02-04 07:59:59
1664.33,1685.37,1662.24,1684.01,47941.405,2021-02-04 08:00:00,2021-02-04 08:14:59
1684.09,1690.68,1678.47,1687.74,54858.759,2021-02-04 08:15:00,2021-02-04 08:29:59
1687.75,1690.30,1680.00,1683.48,36248.708,2021-02-04 08:30:00,2021-02-04 08:44:59
1683.51,1684.98,1635.70,1642.27,105985.578,2021-02-04 08:45:00,2021-02-04 08:59:59
1642.27,1645.83,1571.11,1619.40,326076.935,2021-02-04 09:00:00,2021-02-04 09:14:59
1619.29,1632.43,1603.36,1624.55,120662.005,2021-02-04 09:15:00,2021-02-04 09:29:59
1624.55,1634.43,1608.33,1627.05,71777.902,2021-02-04 09:30:00,2021-02-04 09:44:59
1627.05,1649.89,1617.09,1647.58,72987.092,2021-02-04 09:45:00,2021-02-04 09:59:59
1647.55,1651.87,1641.00,1651.00,44572.315,2021-02-04 10:00:00,2021-02-04 10:14:59
1651.00,1655.53,1640.91,1650.28,44986.380,2021-02-04 10:15:00,2021-02-04 10:29:59
1650.30,1651.00,1637.27,1648.79,49170.125,2021-02-04 10:30:00,2021-02-04 10:44:59
1648.79,1653.38,1641.94,1645.05,31812.292,2021-02-04 10:45:00,2021-02-04 10:59:59
1644.83,1645.08,1624.74,1634.80,76019.503,2021-02-04 11:00:00,2021-02-04 11:14:59
1634.70,1650.99,1634.50,1643.07,41782.338,2021-02-04 11:15:00,2021-02-04 11:29:59
1643.07,1647.63,1626.89,1627.84,47366.720,2021-02-04 11:30:00,2021-02-04 11:44:59
1627.81,1635.08,1615.14,1615.72,55464.345,2021-02-04 11:45:00,2021-02-04 11:59:59
1615.65,1634.84,1609.10,1629.29,72363.311,2021-02-04 12:00:00,2021-02-04 12:14:59
1629.28,1640.79,1628.41,1635.60,31504.023,2021-02-04 12:15:00,2021-02-04 12:29:59
1635.59,1645.00,1623.30,1641.88,43899.467,2021-02-04 12:30:00,2021-02-04 12:44:59
1642.10,1647.83,1638.97,1639.09,24882.065,2021-02-04 12:45:00,2021-02-04 12:59:59
1639.22,1641.41,1631.23,1632.91,24911.885,2021-02-04 13:00:00,2021-02-04 13:14:59
1632.91,1633.79,1624.63,1629.32,27454.953,2021-02-04 13:15:00,2021-02-04 13:29:59
1629.32,1637.29,1621.32,1634.99,32248.717,2021-02-04 13:30:00,2021-02-04 13:44:59
1634.99,1642.77,1629.00,1635.00,32157.784,2021-02-04 13:45:00,2021-02-04 13:59:59
1635.00,1644.00,1631.21,1640.51,28728.292,2021-02-04 14:00:00,2021-02-04 14:14:59
1640.51,1643.43,1631.17,1635.82,24579.141,2021-02-04 14:15:00,2021-02-04 14:29:59
1635.82,1637.99,1613.25,1619.89,67315.106,2021-02-04 14:30:00,2021-02-04 14:44:59
1619.88,1625.00,1586.00,1595.00,144277.258,2021-02-04 14:45:00,2021-02-04 14:59:59
1594.93,1606.67,1566.66,1577.45,167727.114,2021-02-04 15:00:00,2021-02-04 15:14:59
1577.11,1587.71,1557.00,1568.80,150025.409,2021-02-04 15:15:00,2021-02-04 15:29:59
1568.90,1591.00,1566.41,1582.67,89231.655,2021-02-04 15:30:00,2021-02-04 15:44:59
1582.67,1586.50,1575.50,1583.04,42593.132,2021-02-04 15:45:00,2021-02-04 15:59:59
1582.92,1592.00,1567.57,1586.50,83396.613,2021-02-04 16:00:00,2021-02-04 16:14:59
1586.43,1600.00,1582.11,1599.89,39684.060,2021-02-04 16:15:00,2021-02-04 16:29:59
1599.89,1614.73,1598.09,1608.99,64904.889,2021-02-04 16:30:00,2021-02-04 16:44:59
1608.99,1635.86,1607.00,1631.54,69025.808,2021-02-04 16:45:00,2021-02-04 16:59:59
1631.54,1648.18,1630.00,1641.06,93559.303,2021-02-04 17:00:00,2021-02-04 17:14:59
1641.20,1654.00,1633.52,1642.08,63973.385,2021-02-04 17:15:00,2021-02-04 17:29:59
1641.81,1650.06,1637.03,1641.97,33627.331,2021-02-04 17:30:00,2021-02-04 17:44:59
1641.71,1642.26,1628.00,1637.32,48749.701,2021-02-04 17:45:00,2021-02-04 17:59:59
1637.32,1643.83,1633.00,1637.83,27768.322,2021-02-04 18:00:00,2021-02-04 18:14:59
1637.82,1651.39,1635.56,1648.00,39462.630,2021-02-04 18:15:00,2021-02-04 18:29:59
1648.09,1648.77,1641.00,1646.85,20869.867,2021-02-04 18:30:00,2021-02-04 18:44:59
1646.85,1659.84,1637.00,1659.00,57293.098,2021-02-04 18:45:00,2021-02-04 18:59:59
1659.00,1670.00,1648.26,1651.20,67184.133,2021-02-04 19:00:00,2021-02-04 19:14:59
1651.20,1656.00,1641.92,1645.70,28559.237,2021-02-04 19:15:00,2021-02-04 19:29:59
1645.75,1651.69,1641.38,1651.60,21957.331,2021-02-04 19:30:00,2021-02-04 19:44:59
1651.48,1658.21,1647.17,1658.06,22485.602,2021-02-04 19:45:00,2021-02-04 19:59:59
1658.09,1670.00,1656.11,1669.68,43746.003,2021-02-04 20:00:00,2021-02-04 20:14:59
1669.72,1677.03,1656.28,1661.59,40004.924,2021-02-04 20:15:00,2021-02-04 20:29:59
1661.58,1667.57,1645.75,1646.85,28131.360,2021-02-04 20:30:00,2021-02-04 20:44:59
1646.74,1659.83,1641.42,1659.66,26243.315,2021-02-04 20:45:00,2021-02-04 20:59:59
1659.56,1664.00,1647.73,1653.84,26488.092,2021-02-04 21:00:00,2021-02-04 21:14:59
1653.83,1655.00,1633.01,1635.45,38155.578,2021-02-04 21:15:00,2021-02-04 21:29:59
1635.39,1645.77,1630.00,1640.91,33679.486,2021-02-04 21:30:00,2021-02-04 21:44:59
1640.93,1647.65,1635.01,1643.23,23415.560,2021-02-04 21:45:00,2021-02-04 21:59:59
1643.24,1643.97,1622.11,1624.21,24835.487,2021-02-04 22:00:00,2021-02-04 22:14:59
1624.10,1626.74,1601.00,1617.08,74505.804,2021-02-04 22:15:00,2021-02-04 22:29:59
1617.08,1629.00,1605.10,1621.05,38399.548,2021-02-04 22:30:00,2021-02-04 22:44:59
1621.05,1628.31,1608.64,1626.82,34850.405,2021-02-04 22:45:00,2021-02-04 22:59:59
1626.82,1629.81,1616.16,1620.36,24332.741,2021-02-04 23:00:00,2021-02-04 23:14:59
1620.37,1627.98,1618.00,1624.62,21549.965,2021-02-04 23:15:00,2021-02-04 23:29:59
1624.65,1625.81,1601.14,1608.48,37838.122,2021-02-04 23:30:00,2021-02-04 23:44:59
1608.63,1608.81,1588.01,1596.00,68311.509,2021-02-04 23:45:00,2021-02-04 23:59:59
1595.93,1610.81,1592.46,1605.91,55805.057,2021-02-05 00:00:00,2021-02-05 00:14:59
1605.91,1618.37,1605.00,1616.58,32598.463,2021-02-05 00:15:00,2021-02-05 00:29:59
1616.57,1621.49,1612.21,1617.72,21772.918,2021-02-05 00:30:00,2021-02-05 00:44:59
1617.65,1624.90,1613.42,1617.33,18996.815,2021-02-05 00:45:00,2021-02-05 00:59:59
1617.44,1627.55,1612.50,1621.85,17711.816,2021-02-05 01:00:00,2021-02-05 01:14:59
1621.85,1624.54,1612.49,1612.51,16180.725,2021-02-05 01:15:00,2021-02-05 01:29:59
1612.50,1621.87,1605.72,1608.80,23800.062,2021-02-05 01:30:00,2021-02-05 01:44:59
1608.79,1611.68,1597.25,1600.30,30945.842,2021-02-05 01:45:00,2021-02-05 01:59:59
1600.25,1611.00,1599.76,1609.91,20666.744,2021-02-05 02:00:00,2021-02-05 02:14:59
1609.91,1610.95,1596.78,1601.37,19933.596,2021-02-05 02:15:00,2021-02-05 02:29:59
1601.36,1611.33,1601.00,1609.32,15705.933,2021-02-05 02:30:00,2021-02-05 02:44:59
1609.30,1622.94,1609.30,1620.90,25003.870,2021-02-05 02:45:00,2021-02-05 02:59:59
1620.90,1654.45,1616.45,1651.32,73814.936,2021-02-05 03:00:00,2021-02-05 03:14:59
1651.18,1656.88,1646.50,1648.23,47484.395,2021-02-05 03:15:00,2021-02-05 03:29:59
1648.28,1659.00,1646.18,1646.56,32912.220,2021-02-05 03:30:00,2021-02-05 03:44:59
1646.59,1647.21,1637.00,1644.60,27813.099,2021-02-05 03:45:00,2021-02-05 03:59:59
1644.63,1648.70,1635.10,1638.23,24605.511,2021-02-05 04:00:00,2021-02-05 04:14:59
1638.28,1644.83,1631.79,1640.00,24547.921,2021-02-05 04:15:00,2021-02-05 04:29:59
1640.07,1644.41,1632.00,1637.67,16304.898,2021-02-05 04:30:00,2021-02-05 04:44:59
1637.68,1641.31,1634.08,1637.20,8830.530,2021-02-05 04:45:00,2021-02-05 04:59:59
1637.19,1649.28,1637.08,1642.63,17784.976,2021-02-05 05:00:00,2021-02-05 05:14:59
1642.64,1644.48,1625.30,1629.50,28754.397,2021-02-05 05:15:00,2021-02-05 05:29:59
1629.50,1637.30,1628.29,1633.70,15294.403,2021-02-05 05:30:00,2021-02-05 05:44:59
1633.70,1643.00,1633.70,1635.00,16527.168,2021-02-05 05:45:00,2021-02-05 05:59:59
1635.01,1648.09,1635.01,1647.90,18814.446,2021-02-05 06:00:00,2021-02-05 06:14:59
1647.89,1665.00,1643.53,1658.43,41453.853,2021-02-05 06:15:00,2021-02-05 06:29:59
1658.49,1667.99,1653.92,1655.78,42734.740,2021-02-05 06:30:00,2021-02-05 06:44:59
1655.79,1657.65,1647.18,1649.55,21679.216,2021-02-05 06:45:00,2021-02-05 06:59:59
1649.55,1658.00,1649.17,1650.56,18761.673,2021-02-05 07:00:00,2021-02-05 07:14:59
1650.56,1674.87,1650.56,1671.56,52211.256,2021-02-05 07:15:00,2021-02-05 07:29:59
1671.56,1673.44,1657.23,1661.71,38400.316,2021-02-05 07:30:00,2021-02-05 07:44:59
1661.73,1667.80,1657.00,1666.50,25239.118,2021-02-05 07:45:00,2021-02-05 07:59:59
1666.50,1681.10,1662.31,1671.18,67743.162,2021-02-05 08:00:00,2021-02-05 08:14:59
1671.19,1671.45,1655.04,1657.18,29953.212,2021-02-05 08:15:00,2021-02-05 08:29:59
1657.18,1663.82,1652.94,1659.08,26615.655,2021-02-05 08:30:00,2021-02-05 08:44:59
1659.10,1675.00,1659.10,1672.65,24060.296,2021-02-05 08:45:00,2021-02-05 08:59:59
1672.66,1683.52,1665.00,1678.06,45939.471,2021-02-05 09:00:00,2021-02-05 09:14:59
1678.02,1679.44,1665.01,1667.65,30058.931,2021-02-05 09:15:00,2021-02-05 09:29:59
1667.58,1671.33,1663.22,1668.92,19133.108,2021-02-05 09:30:00,2021-02-05 09:44:59
1668.93,1673.94,1653.46,1654.61,36207.910,2021-02-05 09:45:00,2021-02-05 09:59:59
1654.43,1666.33,1643.79,1665.78,48090.185,2021-02-05 10:00:00,2021-02-05 10:14:59
1665.79,1670.88,1660.44,1662.09,25987.531,2021-02-05 10:15:00,2021-02-05 10:29:59
1661.99,1662.45,1652.28,1656.00,24991.763,2021-02-05 10:30:00,2021-02-05 10:44:59
1655.99,1655.99,1647.04,1647.22,24862.053,2021-02-05 10:45:00,2021-02-05 10:59:59
1647.14,1654.50,1645.00,1652.53,20465.016,2021-02-05 11:00:00,2021-02-05 11:14:59
1652.60,1661.86,1649.72,1660.77,21571.361,2021-02-05 11:15:00,2021-02-05 11:29:59
1660.78,1664.20,1654.29,1657.16,16555.020,2021-02-05 11:30:00,2021-02-05 11:44:59
1657.15,1666.93,1656.30,1665.57,19340.667,2021-02-05 11:45:00,2021-02-05 11:59:59
1665.59,1669.62,1660.33,1664.41,26648.269,2021-02-05 12:00:00,2021-02-05 12:14:59
1664.41,1681.32,1661.75,1675.36,46000.685,2021-02-05 12:15:00,2021-02-05 12:29:59
1675.35,1678.28,1668.00,1671.42,32524.430,2021-02-05 12:30:00,2021-02-05 12:44:59
1671.49,1674.79,1658.56,1663.37,29889.362,2021-02-05 12:45:00,2021-02-05 12:59:59
1663.31,1674.53,1663.27,1673.93,21271.932,2021-02-05 13:00:00,2021-02-05 13:14:59
1673.99,1676.80,1666.66,1676.65,18772.106,2021-02-05 13:15:00,2021-02-05 13:29:59
1676.70,1692.95,1669.12,1691.59,40768.923,2021-02-05 13:30:00,2021-02-05 13:44:59
1691.59,1730.00,1686.55,1723.65,178822.215,2021-02-05 13:45:00,2021-02-05 13:59:59
1723.50,1736.64,1713.95,1727.24,94721.445,2021-02-05 14:00:00,2021-02-05 14:14:59
1727.24,1729.27,1716.67,1720.18,58942.266,2021-02-05 14:15:00,2021-02-05 14:29:59
1720.17,1743.60,1719.11,1735.72,66377.539,2021-02-05 14:30:00,2021-02-05 14:44:59
1735.71,1751.93,1731.47,1738.94,91401.928,2021-02-05 14:45:00,2021-02-05 14:59:59
1738.88,1744.95,1723.00,1732.20,68384.689,2021-02-05 15:00:00,2021-02-05 15:14:59
1732.37,1745.00,1732.27,1737.27,41414.396,2021-02-05 15:15:00,2021-02-05 15:29:59
1737.22,1753.35,1735.02,1743.87,54952.486,2021-02-05 15:30:00,2021-02-05 15:44:59
1744.05,1748.95,1734.36,1745.24,52567.375,2021-02-05 15:45:00,2021-02-05 15:59:59
1745.25,1767.19,1729.70,1754.59,154590.147,2021-02-05 16:00:00,2021-02-05 16:14:59
1754.59,1759.19,1747.02,1749.10,38353.412,2021-02-05 16:15:00,2021-02-05 16:29:59
1749.17,1754.90,1726.58,1735.79,70424.660,2021-02-05 16:30:00,2021-02-05 16:44:59
1735.80,1739.89,1709.00,1730.39,80424.533,2021-02-05 16:45:00,2021-02-05 16:59:59
1730.20,1739.12,1719.48,1724.99,64599.115,2021-02-05 17:00:00,2021-02-05 17:14:59
1724.87,1729.67,1721.55,1726.19,28539.516,2021-02-05 17:15:00,2021-02-05 17:29:59
1726.20,1734.00,1722.70,1731.51,26873.232,2021-02-05 17:30:00,2021-02-05 17:44:59
1731.52,1733.61,1725.40,1731.30,23968.476,2021-02-05 17:45:00,2021-02-05 17:59:59
1731.39,1733.85,1710.00,1710.20,53346.419,2021-02-05 18:00:00,2021-02-05 18:14:59
1710.32,1714.33,1702.74,1708.00,58409.171,2021-02-05 18:15:00,2021-02-05 18:29:59
1708.01,1717.65,1704.00,1704.01,43265.591,2021-02-05 18:30:00,2021-02-05 18:44:59
1704.01,1706.88,1685.23,1687.47,87567.716,2021-02-05 18:45:00,2021-02-05 18:59:59
1687.25,1702.03,1684.27,1689.61,62899.366,2021-02-05 19:00:00,2021-02-05 19:14:59
1689.53,1707.04,1687.49,1704.41,39356.897,2021-02-05 19:15:00,2021-02-05 19:29:59
1704.41,1719.36,1704.40,1708.72,38067.320,2021-02-05 19:30:00,2021-02-05 19:44:59
1708.65,1716.69,1708.13,1712.62,20382.847,2021-02-05 19:45:00,2021-02-05 19:59:59
1712.65,1712.65,1696.79,1707.44,34031.666,2021-02-05 20:00:00,2021-02-05 20:14:59
1707.45,1718.52,1703.56,1717.20,19606.072,2021-02-05 20:15:00,2021-02-05 20:29:59
1717.20,1726.90,1714.44,1724.38,33805.972,2021-02-05 20:30:00,2021-02-05 20:44:59
1724.37,1726.43,1720.48,1722.85,16065.704,2021-02-05 20:45:00,2021-02-05 20:59:59
1722.84,1729.44,1712.43,1724.81,25740.999,2021-02-05 21:00:00,2021-02-05 21:14:59
1724.80,1726.67,1715.45,1718.11,16106.207,2021-02-05 21:15:00,2021-02-05 21:29:59
1718.11,1723.21,1712.73,1720.00,18080.357,2021-02-05 21:30:00,2021-02-05 21:44:59
1720.13,1725.61,1720.13,1722.22,15665.929,2021-02-05 21:45:00,2021-02-05 21:59:59
1722.22,1722.28,1703.07,1709.30,24726.202,2021-02-05 22:00:00,2021-02-05 22:14:59
1709.30,1721.39,1709.26,1717.53,15975.955,2021-02-05 22:15:00,2021-02-05 22:29:59
1717.53,1719.13,1704.05,1708.68,16642.975,2021-02-05 22:30:00,2021-02-05 22:44:59
1708.80,1711.53,1702.00,1703.97,16517.062,2021-02-05 22:45:00,2021-02-05 22:59:59
1704.15,1722.41,1702.03,1720.59,20062.542,2021-02-05 23:00:00,2021-02-05 23:14:59
1720.60,1727.67,1720.60,1724.07,18162.228,2021-02-05 23:15:00,2021-02-05 23:29:59
1724.07,1724.65,1714.00,1715.39,16716.579,2021-02-05 23:30:00,2021-02-05 23:44:59
1715.39,1728.00,1714.25,1721.16,21367.937,2021-02-05 23:45:00,2021-02-05 23:59:59
1721.03,1742.69,1720.26,1735.59,53045.947,2021-02-06 00:00:00,2021-02-06 00:14:59
1735.60,1741.80,1727.08,1741.52,29059.020,2021-02-06 00:15:00,2021-02-06 00:29:59
1741.51,1748.11,1735.00,1746.47,28192.038,2021-02-06 00:30:00,2021-02-06 00:44:59
1746.46,1747.60,1732.08,1732.46,24967.909,2021-02-06 00:45:00,2021-02-06 00:59:59
1732.47,1734.29,1720.10,1723.09,41957.411,2021-02-06 01:00:00,2021-02-06 01:14:59
1723.09,1725.99,1704.00,1716.51,57683.868,2021-02-06 01:15:00,2021-02-06 01:29:59
1716.51,1716.80,1670.00,1688.64,126473.949,2021-02-06 01:30:00,2021-02-06 01:44:59
1688.63,1688.72,1647.09,1675.33,175496.476,2021-02-06 01:45:00,2021-02-06 01:59:59
1675.58,1689.42,1664.00,1677.86,72730.456,2021-02-06 02:00:00,2021-02-06 02:14:59
1677.91,1695.00,1674.00,1686.51,42947.987,2021-02-06 02:15:00,2021-02-06 02:29:59
1686.60,1694.79,1681.94,1682.80,39618.026,2021-02-06 02:30:00,2021-02-06 02:44:59
1682.79,1692.00,1675.74,1683.79,39542.176,2021-02-06 02:45:00,2021-02-06 02:59:59
1683.69,1685.60,1666.68,1678.26,51274.967,2021-02-06 03:00:00,2021-02-06 03:14:59
1678.60,1686.36,1667.10,1667.92,31963.363,2021-02-06 03:15:00,2021-02-06 03:29:59
1667.89,1686.58,1666.29,1685.20,29001.303,2021-02-06 03:30:00,2021-02-06 03:44:59
1685.19,1691.00,1682.69,1685.20,23938.359,2021-02-06 03:45:00,2021-02-06 03:59:59
1685.21,1685.54,1672.00,1673.11,26631.366,2021-02-06 04:00:00,2021-02-06 04:14:59
1673.31,1680.48,1668.00,1678.15,19231.237,2021-02-06 04:15:00,2021-02-06 04:29:59
1678.12,1684.98,1676.32,1684.51,11844.188,2021-02-06 04:30:00,2021-02-06 04:44:59
1684.51,1685.00,1671.96,1674.37,15960.399,2021-02-06 04:45:00,2021-02-06 04:59:59
1674.40,1676.71,1651.44,1657.82,43631.084,2021-02-06 05:00:00,2021-02-06 05:14:59
1657.90,1666.38,1656.71,1665.59,21687.740,2021-02-06 05:15:00,2021-02-06 05:29:59
1665.49,1665.49,1648.17,1657.94,32924.337,2021-02-06 05:30:00,2021-02-06 05:44:59
1657.93,1665.80,1657.93,1663.25,18648.607,2021-02-06 05:45:00,2021-02-06 05:59:59
1663.26,1672.59,1660.09,1670.09,27223.901,2021-02-06 06:00:00,2021-02-06 06:14:59
1670.10,1673.57,1667.00,1673.34,15686.987,2021-02-06 06:15:00,2021-02-06 06:29:59
1673.34,1675.95,1670.06,1673.43,15484.966,2021-02-06 06:30:00,2021-02-06 06:44:59
1673.30,1682.61,1669.55,1680.49,24217.961,2021-02-06 06:45:00,2021-02-06 06:59:59
1680.44,1681.64,1674.05,1675.68,19069.305,2021-02-06 07:00:00,2021-02-06 07:14:59
1675.68,1683.00,1674.77,1678.19,16206.453,2021-02-06 07:15:00,2021-02-06 07:29:59
1678.14,1684.52,1675.32,1677.05,14147.398,2021-02-06 07:30:00,2021-02-06 07:44:59
1677.05,1683.17,1673.80,1674.99,18726.143,2021-02-06 07:45:00,2021-02-06 07:59:59
1674.99,1687.19,1673.75,1683.61,28343.592,2021-02-06 08:00:00,2021-02-06 08:14:59
1683.62,1708.39,1683.62,1702.08,57256.854,2021-02-06 08:15:00,2021-02-06 08:29:59
1702.11,1712.84,1697.10,1705.05,37905.856,2021-02-06 08:30:00,2021-02-06 08:44:59
1705.06,1707.40,1698.62,1703.02,23590.170,2021-02-06 08:45:00,2021-02-06 08:59:59
1703.14,1719.98,1697.76,1719.75,40525.885,2021-02-06 09:00:00,2021-02-06 09:14:59
1719.76,1722.22,1708.00,1709.69,37719.512,2021-02-06 09:15:00,2021-02-06 09:29:59
1709.69,1713.65,1700.63,1703.15,26118.732,2021-02-06 09:30:00,2021-02-06 09:44:59
1703.15,1706.50,1695.00,1700.67,33501.867,2021-02-06 09:45:00,2021-02-06 09:59:59
1700.57,1701.73,1692.41,1697.51,27001.521,2021-02-06 10:00:00,2021-02-06 10:14:59
1697.51,1699.49,1682.60,1687.70,32947.790,2021-02-06 10:15:00,2021-02-06 10:29:59
1687.70,1691.89,1678.86,1691.04,35309.476,2021-02-06 10:30:00,2021-02-06 10:44:59
1691.10,1699.12,1688.10,1695.48,24387.536,2021-02-06 10:45:00,2021-02-06 10:59:59
1695.47,1702.26,1678.00,1682.38,49929.225,2021-02-06 11:00:00,2021-02-06 11:14:59
1682.38,1701.00,1677.99,1698.19,50237.910,2021-02-06 11:15:00,2021-02-06 11:29:59
1698.23,1698.43,1684.26,1684.46,32163.569,2021-02-06 11:30:00,2021-02-06 11:44:59
1684.45,1690.00,1680.00,1683.49,21033.323,2021-02-06 11:45:00,2021-02-06 11:59:59
1683.49,1686.93,1665.03,1668.56,46105.523,2021-02-06 12:00:00,2021-02-06 12:14:59
1668.56,1682.91,1668.56,1680.03,29097.387,2021-02-06 12:15:00,2021-02-06 12:29:59
1680.00,1692.70,1679.88,1688.45,33836.701,2021-02-06 12:30:00,2021-02-06 12:44:59
1688.62,1692.00,1677.66,1677.67,24979.875,2021-02-06 12:45:00,2021-02-06 12:59:59
1677.66,1685.48,1671.95,1682.20,22836.005,2021-02-06 13:00:00,2021-02-06 13:14:59
1682.21,1689.82,1678.35,1687.87,21816.634,2021-02-06 13:15:00,2021-02-06 13:29:59
1687.87,1688.04,1682.10,1684.93,13251.471,2021-02-06 13:30:00,2021-02-06 13:44:59
1684.90,1686.50,1675.29,1678.46,16244.924,2021-02-06 13:45:00,2021-02-06 13:59:59
1678.46,1688.04,1678.46,1683.46,18304.341,2021-02-06 14:00:00,2021-02-06 14:14:59
1683.47,1702.19,1683.30,1693.39,44979.933,2021-02-06 14:15:00,2021-02-06 14:29:59
1693.39,1699.67,1690.75,1693.10,19863.617,2021-02-06 14:30:00,2021-02-06 14:44:59
1693.11,1695.00,1687.01,1690.03,15053.302,2021-02-06 14:45:00,2021-02-06 14:59:59
1690.04,1694.95,1687.50,1692.89,14121.041,2021-02-06 15:00:00,2021-02-06 15:14:59
1692.89,1698.88,1684.15,1689.59,19561.412,2021-02-06 15:15:00,2021-02-06 15:29:59
1689.59,1692.84,1680.01,1683.89,24723.737,2021-02-06 15:30:00,2021-02-06 15:44:59
1683.89,1685.00,1675.12,1677.13,25004.912,2021-02-06 15:45:00,2021-02-06 15:59:59
1677.13,1680.54,1661.01,1676.01,75884.639,2021-02-06 16:00:00,2021-02-06 16:14:59
1676.02,1689.54,1675.15,1686.42,32570.049,2021-02-06 16:15:00,2021-02-06 16:29:59
1686.45,1692.55,1685.46,1691.30,17744.540,2021-02-06 16:30:00,2021-02-06 16:44:59
1691.40,1698.89,1691.10,1698.63,23978.986,2021-02-06 16:45:00,2021-02-06 16:59:59
1698.61,1699.26,1688.79,1689.83,28429.095,2021-02-06 17:00:00,2021-02-06 17:14:59
1689.83,1693.21,1682.00,1691.34,23773.395,2021-02-06 17:15:00,2021-02-06 17:29:59
